,User-ID,ISBN,Book-Rating,Number of book ratings
353176,69078,843760494X,10,11
353179,217740,843760494X,10,11
353185,69211,0553055852,7,5
353188,236283,0553055852,10,5
353190,69211,0553055860,8,5
353197,162639,0312044194,9,17
353200,205980,0312044194,7,17
353209,248718,0312963912,5,9
353226,102702,0345466209,10,9
353233,148966,0373246129,6,5
353240,178199,0380699214,9,7
353245,98391,0380818337,8,19
353246,115002,0380818337,4,19
353249,176667,0380818337,10,19
353252,244627,0380818337,10,19
353254,264637,0380818337,9,19
353265,241666,0425149412,8,11
353272,200226,0440148138,6,12
353280,107021,0440225558,5,6
353286,98391,0446527858,8,5
353288,85656,0449006018,8,8
353290,207349,0449006018,9,8
353293,125774,0449206092,8,7
353294,141958,0449206092,6,7
353295,190708,0449206092,5,7
353304,261829,0451191684,8,6
353312,126736,0515136182,6,26
353314,149934,0515136182,6,26
353316,177090,0515136182,9,26
353325,218568,0553204572,10,16
353343,69232,0671504207,10,5
353344,168245,0671504207,8,5
353352,157247,0671536184,2,10
353353,167471,0671536184,9,10
353363,108799,0688178456,4,8
353371,146803,1551664259,7,6
353374,264082,1551664259,5,6
353379,134797,1551666898,9,13
353386,164828,1551668041,8,10
353387,168387,1551668041,4,10
353390,212965,1551668041,7,10
353394,123883,1551668807,5,11
353398,153662,1551668807,10,11
353409,143175,1551668920,8,23
353411,166596,1551668920,5,23
353412,201768,1551668920,8,23
353418,69355,0060172231,6,5
353423,115002,0061010979,7,15
353432,119858,0140104704,10,6
353438,260183,0140350195,10,5
353441,271705,0140435549,8,6
353444,241666,0312955154,6,6
353464,78846,0380480662,5,8
353465,92861,0380480662,10,8
353472,101209,0380790068,6,5
353476,110214,0380810220,8,14
353485,243745,0425098842,5,9
353490,157247,0425139441,4,13
353500,83671,0425165582,10,9
353504,75591,0440402891,8,6
353517,93629,0446323861,8,12
353519,119575,0446323861,10,12
353521,225087,0446323861,5,12
353522,230522,0446323861,10,12
353531,126736,0449910555,5,9
353532,130474,0449910555,10,9
353542,88693,051512298X,9,13
353543,133571,051512298X,8,13
353544,135149,051512298X,8,13
353545,193898,051512298X,8,13
353553,254465,0553109944,10,12
353567,96448,0553159089,8,5
353576,159033,0553563939,7,5
353577,162052,0553563939,10,5
353587,96448,0590435698,5,7
353600,264321,0671683071,5,7
353604,101209,0696016257,9,5
353607,93047,0786016124,7,15
353613,223154,0786016124,8,15
353615,230522,0786016124,8,15
353619,197659,0812572483,8,8
353635,196738,082175842X,5,10
353639,69355,0875420028,8,7
353641,158295,0875420028,8,7
353642,225996,0875420028,8,7
353643,69355,0875420281,9,15
353644,75081,0875420281,10,15
353645,88733,0875420281,9,15
353646,97874,0875420281,6,15
353647,148258,0875420281,9,15
353653,69355,0877285314,6,5
353654,86947,0877285314,10,5
353655,69355,091581112X,8,8
353656,117384,091581112X,10,8
353657,127359,091581112X,6,8
353658,148258,091581112X,10,8
353659,158295,091581112X,5,8
353671,231210,1555833543,8,5
353680,159858,1878424173,8,6
353684,205473,1881394077,7,5
353687,189835,8421741012,5,10
353688,243745,8421741012,10,10
353689,69378,0345376714,8,8
353691,187145,0345376714,9,8
353697,110973,0345434226,9,14
353706,69378,0375413006,8,9
353708,69378,0385492235,7,7
353711,222296,0385492235,5,7
353713,69378,0525155627,8,6
353718,170634,0553373854,10,8
353720,244171,0553373854,9,8
353722,251843,0553373854,10,8
353723,69378,0679431748,8,5
353726,69378,0684864886,6,6
353729,98391,0684864886,9,6
353730,235105,0684864886,8,6
353732,69378,0806511532,7,8
353734,230030,0806511532,9,8
353735,254822,0806511532,9,8
353736,69378,0824806557,8,5
353737,76499,0824806557,10,5
353738,229741,0824806557,8,5
353742,170595,0836279786,6,9
353743,209373,0836279786,9,9
353746,236283,0836279786,8,9
353747,69389,0306812274,8,20
353749,164323,0306812274,6,20
353750,217121,0306812274,9,20
353753,69389,0312203578,8,6
353754,69389,0517886014,5,15
353755,79441,0517886014,6,15
353761,261829,0517886014,9,15
353763,110934,0671743503,9,7
353766,270713,0671743503,8,7
353767,69389,0786861541,7,14
353768,89014,0786861541,8,14
353769,141444,0786861541,7,14
353772,69389,0786863404,8,10
353773,92652,0786863404,5,10
353774,138578,0786863404,9,10
353779,69389,0842342974,6,5
353783,69389,0842343261,6,10
353795,123790,0060080841,9,32
353799,166922,0060080841,8,32
353801,169233,0060080841,8,32
353805,197775,0060080841,9,32
353807,202277,0060080841,7,32
353809,216466,0060080841,8,32
353811,249894,0060080841,7,32
353814,98391,0060092181,8,9
353815,123883,0060092181,5,9
353826,235105,0060176229,8,5
353829,181076,0061010650,8,11
353834,157247,0061011983,6,8
353843,246247,0375700005,8,6
353844,69405,0425190838,7,14
353846,92405,0425190838,8,14
353850,69405,0440146623,9,5
353852,160541,0440146623,8,5
353854,69405,044020111X,9,7
353865,87141,0684837013,8,7
353867,229313,0684837013,5,7
353893,116210,0871132109,6,9
353898,232959,1558703616,8,7
353899,250405,1558703616,10,7
353900,69405,1575663295,8,5
353903,116210,9029528893,8,6
353905,69405,9044301624,6,11
353906,131675,9044301624,8,11
353907,69405,905513369,10,8
353910,189666,9070066807,7,8
353912,75591,006091307X,8,32
353919,193499,006091307X,3,32
353927,268110,0140170987,9,8
353928,275970,0140170987,9,8
353933,69684,0156002108,8,8
353934,127914,0156002108,10,8
353938,95359,0156332256,5,11
353939,142524,0156332256,8,11
353940,197364,0156332256,8,11
353941,236058,0156332256,10,11
353943,271448,0156332256,4,11
353944,69684,0316925284,9,8
353946,69684,0345314212,8,8
353952,69684,0345314220,8,9
353953,147847,0345314220,5,9
353955,248718,0345314220,10,9
353957,265313,0345314220,7,9
353959,69684,0375726446,8,5
353961,252820,0375726446,9,5
353963,72214,0375802118,10,16
353969,69684,0380007959,6,11
353972,228998,0380007959,9,11
353978,197659,0441009115,7,8
353980,234828,0441009115,7,8
353981,69684,0802138616,7,6
353985,235105,0802138616,6,6
353987,152435,0805208119,8,7
353990,69684,0812536355,8,10
353996,76626,1857231465,8,5
354001,98391,0060505249,9,19
354006,242006,0060505249,9,19
354010,265889,0060505249,6,19
354013,98391,006050563X,9,7
354020,98391,0060509465,8,18
354032,265889,0060509465,6,18
354033,69697,0060931388,10,9
354034,97874,0060931388,9,9
354036,161936,0060931388,10,9
354037,69697,0061008273,8,9
354040,157247,0061008273,5,9
354041,157799,0061008273,7,9
354050,114368,0061031755,5,28
354064,242006,0061031755,5,28
354065,244685,0061031755,8,28
354067,258185,0061031755,8,28
354072,172512,0061085170,8,5
354077,153662,0061087041,8,7
354086,135149,0061087114,8,11
354092,98391,0066211247,8,9
354094,216012,0066211247,9,9
354097,102359,0312950853,6,5
354099,157799,0312950853,6,5
354108,114368,0312976801,5,10
354110,130570,0312976801,7,10
354116,98391,0312977557,9,8
354120,242006,0312977557,9,8
354124,98391,0312978421,9,8
354131,88677,0312979088,8,19
354132,98391,0312979088,9,19
354138,213523,0312979088,8,19
354143,98391,0312981023,9,6
354149,98391,0312989873,5,9
354156,102702,0345435265,10,9
354162,98391,0345462327,9,10
354163,102702,0345462327,10,10
354166,229011,0345462327,7,10
354168,114368,0373036531,5,6
354175,114368,0373076312,10,10
354184,212965,0373078846,5,5
354186,69697,0373079745,9,6
354187,114368,0373079745,5,6
354196,242006,0373079915,10,5
354215,187517,0373201869,7,5
354222,98391,0373218222,10,9
354229,98391,0373218303,9,8
354240,98391,0373218788,10,5
354257,252695,037324133X,8,6
354261,187517,0373243669,6,6
354270,76151,0373256701,10,5
354274,69697,0373258798,8,7
354286,69697,0373258984,9,6
354287,89307,0373258984,9,6
354295,69697,0373259522,10,5
354296,114368,0373259522,5,5
354306,98391,0373259905,8,6
354310,69697,0373270186,9,6
354311,110483,0373270186,8,6
354312,159033,0373270186,8,6
354315,163759,0373272294,5,5
354317,182085,0373272294,5,5
354322,69697,0373289847,9,9
354323,107784,0373289847,5,9
354329,69697,0373291612,5,5
354330,148966,0373291612,7,5
354332,182086,0373291612,10,5
354338,69697,0373440898,8,6
354343,69697,0373441134,10,5
354344,102702,0373441134,9,5
354349,98391,0373441770,10,8
354352,190925,0373441770,6,8
354355,69697,0373484771,7,6
354356,77270,0373484771,7,6
354357,114368,0373484771,5,6
354368,246156,037348478X,6,13
354369,69697,0373484798,8,9
354374,269321,0373484798,7,9
354375,69697,0373484933,9,10
354378,98547,0373484933,8,10
354379,114368,0373484933,5,10
354383,229551,0373511299,6,5
354384,238699,0373511299,9,5
354389,238699,0373511450,5,6
354392,178130,0373511949,8,7
354393,187517,0373511949,6,7
354395,229551,0373511949,2,7
354398,98391,0373691076,8,7
354401,261829,0373691076,6,7
354404,98391,0373691122,8,5
354412,98391,0373691181,9,5
354422,98391,0373691238,9,8
354428,135265,0373691270,7,6
354432,98391,0373691637,5,5
354443,135265,0373762763,8,6
354453,224904,0373762887,5,5
354468,235392,037376412X,8,5
354479,242006,0373764294,9,6
354483,129358,0373764405,5,13
354488,241306,0373764405,10,13
354490,98391,0373764928,8,9
354491,116599,0373764928,8,9
354510,264637,0373764987,9,7
354520,148966,0373765673,5,6
354526,229551,0373790074,9,5
354529,138441,0373790104,6,10
354534,254465,0373790104,10,10
354535,269321,0373790104,8,10
354537,107021,0373790139,6,5
354539,254465,0373790139,10,5
354543,153662,0373790414,8,6
354544,156467,0373790414,10,6
354546,69697,0373790430,5,9
354555,98391,0373790570,8,6
354556,114368,0373790570,5,6
354558,227250,0373790570,10,6
354561,114368,0373790783,5,6
354562,227250,0373790783,10,6
354563,261829,0373790783,6,6
354566,98391,0373790864,9,11
354568,164828,0373790864,5,11
354569,227250,0373790864,10,11
354572,258185,0373790864,8,11
354573,69697,037379102X,8,6
354575,98391,037379102X,5,6
354576,114368,037379102X,5,6
354578,227250,037379102X,10,6
354580,114368,0373791089,5,7
354583,141902,0373791089,6,7
354586,98391,0373791097,10,10
354587,102702,0373791097,9,10
354588,114368,0373791097,5,10
354596,98391,0373791135,10,9
354597,114368,0373791135,5,9
354605,98391,037379116X,9,17
354607,114368,037379116X,5,17
354616,98391,0373791178,9,6
354617,114368,0373791178,5,6
354619,227447,0373791178,6,6
354622,114368,0373791186,5,6
354623,135265,0373791186,8,6
354628,114368,0373791259,5,5
354643,69697,0373834128,10,8
354645,102702,0373834128,10,8
354646,114368,0373834128,5,8
354648,164828,0373834128,8,8
354663,204591,0373835272,7,8
354664,238781,0373835272,10,8
354665,247447,0373835272,8,8
354668,98391,0373835701,8,8
354686,269321,0373835973,8,12
354693,153662,0380797100,8,6
354698,114368,0380805693,5,9
354699,123883,0380805693,5,9
354700,153662,0380805693,9,9
354707,98391,0380818329,8,16
354710,145619,0380818329,8,16
354715,258185,0380818329,9,16
354719,98391,0380818647,8,15
354721,153662,0380818647,9,15
354723,229011,0380818647,1,15
354727,97874,0385014856,9,14
354731,203799,0385014856,9,14
354734,69697,0385338252,10,6
354735,98391,0385338252,9,6
354736,115002,0385338252,8,6
354738,258185,0385338252,9,6
354739,265889,0385338252,10,6
354745,114368,0399144706,10,29
354747,123883,0399144706,5,29
354749,130474,0399144706,10,29
354757,69697,0399147926,8,12
354758,98391,0399147926,9,12
354761,69697,0399151745,9,5
354762,98391,0399151745,10,5
354764,235105,0399151745,6,5
354768,193499,0425109283,8,10
354782,158295,0425169855,7,9
354784,190925,0425169855,7,9
354790,114368,0425171299,5,7
354794,95932,0425173453,7,9
354803,153662,0425174816,8,13
354809,98391,0425181995,9,10
354812,69697,0425190714,9,9
354813,98391,0425190714,9,9
354817,216466,0425190714,10,9
354822,240568,0425190854,5,5
354825,98391,042519325X,5,5
354826,204591,042519325X,7,5
354827,216012,042519325X,7,5
354829,98391,0425193713,8,5
354830,135265,0425193713,8,5
354832,247447,0425193713,8,5
354835,194676,0425196844,5,6
354839,153662,0440226295,9,10
354841,190885,0440226295,5,10
354845,98391,0440235499,9,6
354848,182085,0440235499,10,6
354851,98391,0440236029,8,8
354854,258185,0440236029,7,8
354882,98391,0440237122,8,10
354887,258185,0440237122,3,10
354888,69697,0440242177,9,5
354891,69697,0446363731,9,7
354908,69697,0446609625,8,7
354911,115002,0446609625,4,7
354913,182086,0446609625,10,7
354916,98391,0446609919,8,7
354919,234359,0446609919,5,7
354920,261829,0446609919,7,7
354922,98391,044661128X,8,9
354925,176902,044661128X,10,9
354930,98391,0446612324,8,6
354931,153662,0446612324,9,6
354936,98391,0446613576,10,5
354942,238613,0449001822,7,5
354943,248718,0449001822,8,5
354948,102702,0449002551,8,18
354950,114368,0449002551,5,18
354956,139913,0449002551,5,18
354958,220597,0449002551,7,18
354959,229011,0449002551,8,18
354960,258185,0449002551,8,18
354967,88677,0449150577,9,7
354972,98391,0451203623,9,11
354977,261829,0451203623,8,11
354983,258185,0451204336,7,8
354986,110483,0451204387,8,7
354989,81492,0451205987,9,13
354991,153662,0451205987,9,13
355002,98391,0451209559,8,7
355003,134797,0451209559,10,7
355004,153662,0451209559,9,7
355005,228764,0451209559,10,7
355010,233917,0451405005,10,5
355026,98391,0451410726,9,6
355030,69697,0451411137,7,21
355031,81492,0451411137,8,21
355032,98391,0451411137,10,21
355035,141902,0451411137,7,21
355040,227520,0451411137,7,21
355042,258185,0451411137,8,21
355044,265889,0451411137,9,21
355046,114368,0452266629,10,6
355049,240756,0452266629,5,6
355051,123883,0505522977,5,5
355060,69697,050552421X,10,15
355063,102702,050552421X,10,15
355064,114368,050552421X,5,15
355065,123883,050552421X,5,15
355070,234359,050552421X,5,15
355073,69697,0505524473,10,17
355074,98391,0505524473,9,17
355075,102702,0505524473,10,17
355076,114368,0505524473,5,17
355077,123883,0505524473,5,17
355082,242006,0505524473,10,17
355083,244685,0505524473,9,17
355084,265889,0505524473,9,17
355087,98391,0505524716,8,7
355094,98391,050552483X,8,5
355096,254465,050552483X,4,5
355099,98391,0505524848,9,11
355110,98391,0505525070,8,12
355118,98391,0505525127,8,9
355125,98391,0505525151,9,7
355126,165232,0505525151,8,7
355127,172030,0505525151,8,7
355131,98391,0505525186,8,9
355136,98391,0505525232,10,7
355142,98391,0505525259,9,7
355143,102702,0505525259,10,7
355150,93426,0505525445,7,9
355151,98391,0505525445,8,9
355154,186039,0505525445,5,9
355158,98391,0505525577,9,8
355159,102702,0505525577,10,8
355161,227250,0505525577,5,8
355163,98391,0505525666,10,9
355164,102702,0505525666,10,9
355170,98391,0505525720,8,5
355172,141902,0505525720,5,5
355173,190925,0505525720,7,5
355174,69697,0515111317,8,29
355175,78553,0515111317,9,29
355178,153662,0515111317,10,29
355180,161752,0515111317,4,29
355183,180348,0515111317,8,29
355184,182085,0515111317,5,29
355187,242006,0515111317,9,29
355190,69697,0515123854,10,23
355194,153662,0515123854,9,23
355195,156467,0515123854,5,23
355198,190925,0515123854,7,23
355202,227520,0515123854,8,23
355211,88677,051512902X,8,22
355213,153662,051512902X,10,22
355214,156467,051512902X,10,22
355218,194676,051512902X,6,22
355230,91342,0515131660,5,23
355231,98391,0515131660,9,23
355232,114368,0515131660,10,23
355237,153662,0515131660,9,23
355243,98391,0515132640,8,5
355247,98391,0515133345,8,6
355252,69697,0515136824,10,24
355256,102702,0515136824,10,24
355257,114368,0515136824,5,24
355264,227250,0515136824,10,24
355270,273113,0515136824,5,24
355274,98391,0515136948,10,10
355275,194676,0515136948,6,10
355278,153718,0515138150,8,9
355280,179826,0515138150,7,9
355282,204591,0515138150,8,9
355284,69697,0553100874,8,5
355287,168245,0553100874,9,5
355295,81492,0553582836,9,10
355296,98391,0553582836,8,10
355306,98391,0553583549,9,12
355311,207349,0553583549,10,12
355312,258185,0553583549,9,12
355315,98391,0553583565,8,17
355320,216466,0553583565,8,17
355325,98391,055358457X,9,7
355326,114368,055358457X,5,7
355327,135265,055358457X,8,7
355335,69697,0671001574,7,6
355338,139141,0671001574,5,6
355343,95359,0671001957,7,9
355344,151702,0671001957,8,9
355345,69697,0671003518,10,14
355347,168245,0671003518,7,14
355351,249628,0671003518,8,14
355353,273113,0671003518,5,14
355357,144531,0671019414,8,12
355358,156467,0671019414,8,12
355359,163973,0671019414,5,12
355361,213523,0671019414,8,12
355365,69697,0671019716,8,13
355366,77270,0671019716,9,13
355367,98547,0671019716,8,13
355372,182085,0671019716,10,13
355374,69697,0671019724,8,5
355375,184532,0671019724,7,5
355377,69697,0671019740,9,16
355383,184532,0671019740,10,16
355400,176667,067103412X,10,17
355401,180348,067103412X,8,17
355403,242006,067103412X,10,17
355411,69697,0671728563,9,10
355417,194676,0671728563,8,10
355418,69697,067173783X,8,21
355419,76151,067173783X,10,21
355422,123883,067173783X,5,21
355423,129358,067173783X,10,21
355426,168245,067173783X,7,21
355430,244627,067173783X,10,21
355431,246671,067173783X,10,21
355433,70052,0743417208,7,10
355434,137688,0743417208,5,10
355440,243360,0743417208,6,10
355441,69697,0743417917,9,7
355444,98391,0743417917,9,7
355449,98391,0743443942,9,7
355452,135458,0743443942,6,7
355456,98391,0743445813,9,6
355459,98391,0743453077,8,7
355463,258185,0743453077,9,7
355467,98391,0743453085,8,9
355468,123430,0743453085,9,9
355478,98391,0758201346,9,16
355479,102702,0758201346,10,16
355480,114368,0758201346,5,16
355483,164828,0758201346,7,16
355486,247447,0758201346,7,16
355487,269321,0758201346,9,16
355489,102702,0758203616,10,6
355491,135265,0758203616,8,6
355492,234359,0758203616,5,6
355494,98391,0758204280,5,8
355495,102702,0758204280,10,8
355496,114368,0758204280,5,8
355499,247447,0758204280,7,8
355502,98391,0758204752,9,5
355503,102702,0758204752,9,5
355506,114368,0758205694,5,9
355508,135265,0758205694,8,9
355510,182086,0758205694,10,9
355514,102702,0758207743,10,5
355518,98391,0758208022,10,5
355519,190885,0758208022,6,5
355522,88677,0770429092,8,11
355527,98391,0786012064,9,6
355538,98391,0804119783,8,9
355539,135458,0804119783,8,9
355549,93426,0821749528,5,15
355561,244685,082175677X,9,7
355570,153662,082176053X,7,7
355571,216683,082176053X,7,7
355574,135149,0821763415,7,15
355581,269890,0821763415,7,15
355590,98391,0821768174,9,5
355594,98391,0821768387,8,6
355595,163804,0821768387,5,6
355597,69697,0821768425,8,6
355600,244627,0821768425,8,6
355605,98391,0821771485,9,12
355610,242006,0821771485,7,12
355613,101209,0821774271,10,5
355618,98391,0821775294,10,9
355619,102702,0821775294,10,9
355628,242006,0821775499,8,7
355632,81492,0821775979,7,5
355633,98391,0821775979,8,5
355634,153662,0821775979,9,5
355636,69697,0843945656,9,16
355637,115002,0843945656,5,16
355638,126736,0843945656,6,16
355648,258185,0843945656,8,16
355649,265889,0843945656,6,16
355651,123883,0843947721,5,8
355661,69697,084394952X,10,23
355662,102702,084394952X,10,23
355663,114368,084394952X,5,23
355664,123883,084394952X,5,23
355668,207349,084394952X,10,23
355671,242006,084394952X,10,23
355673,265889,084394952X,7,23
355676,274061,084394952X,10,23
355679,88677,0843949651,9,11
355680,98391,0843949651,8,11
355685,266753,0843949651,7,11
355687,98391,0843949856,8,8
355688,129358,0843949856,8,8
355693,98391,0843949864,8,7
355695,182086,0843949864,10,7
355698,98391,084395020X,8,14
355703,212965,084395020X,8,14
355711,98391,0843950498,10,25
355712,102702,0843950498,10,25
355713,114368,0843950498,5,25
355715,123883,0843950498,5,25
355724,273113,0843950498,5,25
355726,98391,0843950633,8,6
355730,258185,0843950633,8,6
355739,98391,0843951443,10,9
355741,153662,0843951443,9,9
355742,228764,0843951443,8,9
355744,258185,0843951443,9,9
355746,98391,0843952202,5,11
355748,135149,0843952202,8,11
355753,269321,0843952202,6,11
355761,258185,0843953012,8,9
355765,246776,1551662736,6,9
355768,107453,1551663015,8,10
355771,220597,1551663015,7,10
355773,273113,1551663015,5,10
355789,98391,1551666944,10,18
355791,121606,1551666944,7,18
355794,165232,1551666944,10,18
355808,216012,1551667053,7,6
355814,98391,1551667118,10,21
355816,114368,1551667118,5,21
355830,133868,1551667428,7,14
355834,206074,1551667428,10,14
355835,216012,1551667428,7,14
355840,85656,1551667592,7,15
355842,102702,1551667592,10,15
355859,98391,1551669013,8,18
355862,135265,1551669013,8,18
355870,98391,1551669463,9,16
355878,244627,1551669463,8,16
355883,98391,1551669560,7,14
355884,104429,1551669560,10,14
355885,135265,1551669560,3,14
355890,234623,1551669560,5,14
355899,98391,1576737535,9,10
355900,138883,1576737535,10,10
355901,170947,1576737535,9,10
355906,69721,0064473562,7,8
355907,105028,0064473562,8,8
355912,246311,0385335660,9,12
355913,69721,0425067947,8,11
355915,191716,0425067947,9,11
355919,254899,0425067947,8,11
355923,129074,0440141966,8,18
355925,214786,0440141966,10,18
355928,267635,0440141966,7,18
355936,69721,0440369061,9,8
355940,254822,0440369061,8,8
355943,94951,044100962X,8,9
355952,98391,0553381849,9,6
355954,98391,0553585177,9,7
355955,180032,0553585177,6,7
355956,227836,0553585177,9,7
355957,69721,0590447874,7,6
355959,113955,0590447874,7,6
355964,138602,0670843342,9,19
355965,142524,0670843342,8,19
355969,210822,0670843342,8,19
355972,69721,0671832174,7,13
355981,264657,0679725164,8,11
355989,69721,0812555333,5,5
355991,69721,1563891050,10,8
355992,121606,1563891050,10,8
355994,262998,1563891050,8,8
355998,185308,0099578514,8,7
356000,90766,0552135399,5,5
356003,129503,0571168612,9,7
356006,149908,0571203035,8,7
356009,69808,0880015829,8,16
356011,100906,0880015829,9,16
356014,187145,0880015829,9,16
356020,69808,202025462X,5,23
356025,69808,2070366073,5,13
356030,137397,2070368823,10,6
356032,69808,2070369218,8,9
356035,125203,2070373622,10,13
356040,69808,2253001279,10,6
356041,72992,2253001279,10,6
356042,222912,2253001279,10,6
356043,69808,2253097829,5,7
356044,222912,2253097829,7,7
356045,69808,2253138533,8,6
356054,69808,2290314765,9,5
356060,258152,0061057797,8,11
356062,138844,0064440141,10,8
356064,226965,0064440141,10,8
356074,264321,0345288815,5,10
356085,264321,0345319656,7,11
356089,93629,0345332636,9,21
356090,94347,0345332636,8,21
356103,259380,0345345991,8,15
356106,97874,0345441184,7,7
356118,267635,0380569523,8,13
356122,182993,0380709155,10,5
356127,193560,0380788152,9,7
356128,219008,0380788152,7,7
356134,186039,0394868773,7,5
356138,248718,0395354390,9,6
356143,94951,0441001947,8,10
356148,257204,0441444253,8,12
356151,210485,0441872867,7,5
356152,236757,0441872867,8,5
356157,69971,0553106635,9,7
356159,207782,0553106635,10,7
356166,264657,0553211021,7,14
356168,129716,0553213482,9,6
356169,224138,0553213482,8,6
356172,83671,0553299492,8,7
356173,197659,0553299492,10,7
356176,98391,0553382136,10,5
356178,69971,0553583425,9,6
356183,104399,0590379305,10,5
356184,185233,0590379305,5,5
356186,197659,0670827592,9,5
356187,249894,0670827592,9,5
356195,85656,0765345005,10,17
356199,239584,0765345005,7,17
356200,243077,0765345005,9,17
356201,258152,0765345005,8,17
356209,175003,0812053710,10,5
356211,177458,0812509242,7,14
356212,225199,0812509242,6,14
356218,177432,0812531140,8,8
356220,274061,0812531140,10,8
356223,210485,0812545133,8,8
356224,217740,0812545133,6,8
356229,243930,0812549082,10,8
356233,180032,0812554469,6,6
356234,264321,0812554469,5,6
356244,208406,0812572335,8,7
356249,265313,0812589556,6,9
356251,91113,0812966880,7,11
356255,264657,0812966880,4,11
356258,189139,0886774071,7,5
356260,248718,0886774071,5,5
356262,80555,0886777348,7,13
356263,110483,0886777348,9,13
356266,225886,0886777348,6,13
356267,248718,0886777348,5,13
356270,80555,0886778123,9,6
356272,69971,1400047862,7,6
356277,69971,157324127X,6,5
356282,70052,0345384202,7,12
356283,76499,0345384202,10,12
356285,105937,0345384202,7,12
356288,70052,0380773155,7,19
356289,95359,0380773155,3,19
356293,219546,0380773155,9,19
356297,185233,0385086954,5,11
356298,208829,0385086954,10,11
356299,236283,0385086954,10,11
356311,142256,0553586629,10,11
356315,136205,0671552856,10,5
356322,133747,0679728449,8,14
356326,218552,0679728449,3,14
356330,70052,0684837668,5,7
356341,70052,0743431022,9,11
356344,91113,0743431022,6,11
356347,70052,0770423019,5,8
356350,218068,0770423019,5,8
356359,252222,0140324364,7,8
356378,70183,019214202X,7,5
356380,70183,0345320220,10,8
356386,231210,0380725037,9,5
356387,70183,0451628268,10,7
356394,70183,0553100890,7,5
356396,70183,0553576119,7,11
356398,169779,0553576119,8,11
356406,222296,0679401407,7,9
356407,70183,0786901179,5,5
356408,124078,0786901179,10,5
356410,257204,0786901179,7,5
356411,70183,0786902604,7,9
356415,177458,0786902604,6,9
356416,257204,0786902604,10,9
356418,70183,0786902639,10,5
356419,76223,0786902639,7,5
356421,70183,1573225053,9,10
356426,96440,0451522907,3,11
356427,115435,0451522907,10,11
356431,171118,0553571672,7,7
356442,177458,0771014864,8,8
356447,100644,0771014899,6,16
356450,177458,0771014899,8,16
356454,70415,0030000831,10,6
356455,133571,0030000831,7,6
356458,70415,0062505963,10,10
356459,88733,0062505963,10,10
356461,225886,0062505963,2,10
356462,70415,0062720066,10,8
356464,190885,0062720066,6,8
356465,70415,0062720465,10,5
356466,70415,0066211115,8,7
356468,70415,0142000280,8,6
356473,70415,0312154542,10,8
356474,143175,0312154542,8,8
356484,265115,034531252X,8,6
356486,101876,0345377842,7,7
356492,160541,0373286503,7,5
356498,153662,0380400308,5,8
356502,153662,0380776332,9,6
356503,156467,0380776332,10,6
356504,70415,0380799103,9,5
356506,70415,0380894998,9,5
356511,70415,0440206235,8,9
356514,129465,0440206235,6,9
356515,160541,0440206235,8,9
356517,242106,0440206235,10,9
356519,70415,0446310727,8,5
356529,70415,0449204766,8,5
356530,95359,0449204766,8,5
356532,207499,0449204766,5,5
356533,70415,0449205029,8,13
356546,248718,0451401603,8,5
356549,115120,0523425651,2,5
356556,160558,0553249371,10,8
356559,70415,0671744615,7,17
356560,112001,0671744615,10,17
356562,153662,0671744615,10,17
356563,168245,0671744615,8,17
356570,70415,0671797301,10,7
356575,156269,0821749099,8,5
356576,70415,0874771641,10,6
356578,70415,0965866807,10,8
356580,123608,0965866807,6,8
356582,189973,0965866807,5,8
356583,70415,1561380377,10,5
356584,166596,1561380377,9,5
356585,70415,1573241962,10,9
356590,70415,1859675158,10,6
356600,81492,0316037370,5,21
356603,187256,0316037370,7,21
356614,70594,0062514539,8,6
356620,88693,014013168X,6,23
356625,147451,014013168X,5,23
356628,70594,0312421818,9,16
356630,107951,0312421818,7,16
356632,204864,0312421818,10,16
356637,70594,0345381114,8,5
356640,70594,034542008X,7,8
356646,70594,0375422331,7,5
356647,235105,0375422331,7,5
356648,240401,0375422331,5,5
356649,266522,0375422331,9,5
356650,70594,0385504268,9,13
356652,132173,0385504268,9,13
356653,167471,0385504268,10,13
356654,235105,0385504268,9,13
356655,250925,0385504268,9,13
356656,70594,0440212626,7,15
356664,70594,0440215730,8,15
356666,100906,0440215730,7,15
356668,129074,0440215730,8,15
356674,70594,0553099957,8,11
356676,112001,0553099957,9,11
356678,192176,0553099957,9,11
356680,70594,0586072527,8,11
356681,100906,0586072527,8,11
356684,100906,0586072594,9,5
356685,70594,059041691X,8,5
356686,124079,059041691X,7,5
356688,70594,0670031410,10,12
356692,70594,0688178057,6,22
356693,114868,0688178057,7,22
356694,160295,0688178057,9,22
356700,70594,0743249925,8,9
356701,98391,0743249925,9,9
356702,156214,0743249925,10,9
356704,235105,0743249925,10,9
356712,161936,075285111X,7,14
356714,201969,075285111X,9,14
356715,260183,075285111X,9,14
356716,70594,0767903811,8,12
356721,275970,0767903811,8,12
356724,252820,0773733078,9,5
356727,164675,0786861754,10,12
356730,70594,0786867248,8,17
356732,98391,0786867248,9,17
356733,158295,0786867248,7,17
356734,235105,0786867248,9,17
356735,70594,0877959757,8,9
356744,70666,0385059418,5,6
356745,70666,0609600672,8,10
356746,88793,0609600672,9,10
356748,223644,0609600672,7,10
356749,254206,0609600672,10,10
356752,70666,0786885777,9,13
356756,153662,0786885777,5,13
356762,259829,0786885777,6,13
